317.740, 129.490, 0.000,  3.620 False
317.740, 129.490, 0.000,  3.653 False
317.740, 129.490, 0.000,  3.686 False
317.740, 129.490, 0.000,  3.719 False
317.740, 129.490, 0.000,  3.752 False
317.740, 129.490, 0.000,  3.785 False
317.740, 129.490, 0.000,  3.818 False
317.740, 129.490, 0.000,  3.851 False
317.740, 129.490, 0.000,  3.884 False
317.740, 129.490, 0.000,  3.917 False
317.740, 129.490, 0.000,  3.950 False
317.740, 129.490, 0.000,  3.983 False
317.740, 129.490, 0.000,  4.016 False
317.740, 129.490, 0.000,  4.049 False
317.740, 129.490, 0.000,  4.082 False
317.740, 129.490, 0.000,  4.115 False
317.740, 129.490, 0.000,  4.148 False
317.740, 129.490, 0.000,  4.181 False
317.740, 129.490, 0.000,  4.214 False
317.740, 129.490, 0.000,  4.247 False
317.740, 129.490, 0.000,  4.280 False
317.740, 129.490, 0.000,  4.313 False
317.740, 129.490, 0.000,  4.346 False
317.740, 129.490, 0.000,  4.379 False
317.740, 129.490, 0.000,  4.412 False
317.740, 129.490, 0.000,  4.445 False
317.740, 129.490, 0.000,  4.478 False
317.740, 129.490, 0.000,  4.511 False
317.740, 129.490, 0.000,  4.544 False
317.740, 129.490, 0.000,  4.577 False
317.740, 129.490, 0.000,  4.610 False
317.740, 129.490, 0.000,  4.643 False
317.740, 129.490, 0.000,  4.676 False
317.740, 129.490, 0.000,  4.709 False
317.740, 129.490, 0.000,  4.742 False
317.740, 129.490, 0.000,  4.775 False
317.740, 129.490, 0.000,  4.808 False
317.740, 129.490, 0.000,  4.841 False
317.740, 129.490, 0.000,  4.874 False
317.740, 129.490, 0.000,  4.907 False
317.740, 129.490, 0.000,  4.940 False
317.740, 129.490, 0.000,  4.973 False
317.740, 129.490, 0.000,  5.006 False
317.740, 129.490, 0.000,  5.039 False
317.740, 129.490, 0.000,  5.072 False
317.740, 129.490, 0.000,  5.105 False
317.740, 129.490, 0.000,  5.138 False
317.740, 129.490, 0.000,  5.171 False
317.740, 129.490, 0.000,  5.204 False
317.740, 129.490, 0.000,  5.237 False
317.740, 129.490, 0.000,  5.270 False
317.740, 129.490, 0.000,  5.303 False
317.740, 129.490, 0.000,  5.336 False
317.740, 129.490, 0.000,  5.369 False
317.740, 129.490, 0.000,  5.402 False
317.740, 129.490, 0.000,  5.435 False
317.740, 129.490, 0.000,  5.468 False
317.740, 129.490, 0.000,  5.501 False
317.740, 129.490, 0.000,  5.534 False
317.740, 129.490, 0.000,  5.567 False
317.740, 129.490, 0.000,  5.600 False
317.740, 129.490, 0.000,  5.633 False
317.740, 129.490, 0.000,  5.666 False
317.740, 129.490, 0.000,  5.699 False
317.740, 129.490, 0.000,  5.732 False
317.740, 129.490, 0.000,  5.765 False
317.740, 129.490, 0.000,  5.798 False
317.740, 129.490, 0.000,  5.831 False
317.740, 129.490, 0.000,  5.864 False
317.740, 129.490, 0.000,  5.897 False
317.740, 129.490, 0.000,  5.930 False
317.740, 129.490, 0.000,  5.963 False
317.740, 129.490, 0.000,  5.996 False
317.740, 129.490, 0.000,  6.029 False
317.740, 129.490, 0.000,  6.062 False
317.740, 129.490, 0.000,  6.095 False
317.740, 129.490, 0.000,  6.128 False
317.740, 129.490, 0.000,  6.161 False
317.740, 129.490, 0.000,  6.194 False
317.740, 129.490, 0.000,  6.227 False
317.740, 129.490, 0.000,  6.260 False
317.740, 129.490, 0.000,  6.293 False
317.740, 129.490, 0.000,  6.326 False
317.740, 129.490, 0.000,  6.359 False
317.740, 129.490, 0.000,  6.392 False
317.740, 129.490, 0.000,  6.425 False
317.740, 129.490, 0.000,  6.458 False
317.740, 129.490, 0.000,  6.491 False
317.740, 129.490, 0.000,  6.524 False
317.740, 129.490, 0.000,  6.557 False
317.740, 129.490, 0.000,  6.590 False
317.740, 129.490, 0.000,  6.623 False
317.740, 129.490, 0.000,  6.656 False
317.740, 129.490, 0.000,  6.689 False
317.740, 129.490, 0.000,  6.722 False
317.740, 129.490, 0.000,  6.755 False
317.740, 129.490, 0.000,  6.788 False
317.740, 129.490, 0.000,  6.821 False
317.740, 129.490, 0.000,  6.854 False
317.740, 129.490, 0.000,  6.887 False
317.740, 129.490, 0.000,  6.920 False
317.740, 129.490, 0.000,  6.953 False
317.740, 129.490, 0.000,  6.986 False
317.740, 129.490, 0.000,  7.019 False
317.740, 129.490, 0.000,  7.052 False
317.740, 129.490, 0.000,  7.085 False
317.740, 129.490, 0.000,  7.118 False
317.740, 129.490, 0.000,  7.151 False
317.740, 129.490, 0.000,  7.184 False
317.740, 129.490, 0.000,  7.217 False
317.740, 129.490, 0.000,  7.250 False
317.740, 129.490, 0.000,  7.283 False
317.740, 129.490, 0.000,  7.316 False
317.740, 129.490, 0.000,  7.349 False
317.740, 129.490, 0.000,  7.382 False
317.740, 129.490, 0.000,  7.415 False
317.740, 129.490, 0.000,  7.448 False
317.740, 129.490, 0.000,  7.481 False
317.740, 129.490, 0.000,  7.514 False
317.740, 129.490, 0.000,  7.547 False
317.740, 129.490, 0.000,  7.580 False
317.740, 129.490, 0.000,  7.613 False
317.740, 129.490, 0.000,  7.646 False
317.740, 129.490, 0.000,  7.679 False
317.740, 129.490, 0.000,  7.712 False
317.740, 129.490, 0.000,  7.745 False
317.740, 129.490, 0.000,  7.778 False
317.740, 129.490, 0.000,  7.811 False
317.740, 129.490, 0.000,  7.844 False
317.740, 129.490, 0.000,  7.877 False
317.740, 129.490, 0.000,  7.910 False
317.740, 129.490, 0.000,  7.943 False
317.740, 129.490, 0.000,  7.976 False
317.740, 129.490, 0.000,  8.009 False
317.740, 129.490, 0.000,  8.042 False
317.740, 129.490, 0.000,  8.075 False
317.740, 129.490, 0.000,  8.108 False
317.740, 129.490, 0.000,  8.141 False
317.740, 129.490, 0.000,  8.174 False
317.740, 129.490, 0.000,  8.207 False
317.740, 129.490, 0.000,  8.240 False
317.740, 129.490, 0.000,  8.273 False
317.740, 129.490, 0.000,  8.306 False
317.740, 129.490, 0.000,  8.339 False
317.740, 129.490, 0.000,  8.372 False
317.740, 129.490, 0.000,  8.405 False
317.740, 129.490, 0.000,  8.438 False
317.740, 129.490, 0.000,  8.471 False
317.740, 129.490, 0.000,  8.504 False
317.740, 129.490, 0.000,  8.537 False
317.740, 129.490, 0.000,  8.570 False
317.740, 129.490, 0.000,  8.603 False
317.740, 129.490, 0.000,  8.636 False
317.740, 129.490, 0.000,  8.669 False
317.740, 129.490, 0.000,  8.702 False
317.740, 129.490, 0.000,  8.735 False
317.740, 129.490, 0.000,  8.768 False
317.740, 129.490, 0.000,  8.801 False
317.740, 129.490, 0.000,  8.834 False
317.740, 129.490, 0.000,  8.867 False
317.740, 129.490, 0.000,  8.900 False
317.740, 129.490, 0.000,  8.933 False
317.740, 129.490, 0.000,  8.966 False
317.740, 129.490, 0.000,  8.999 False
317.740, 129.490, 0.000,  9.032 False
317.740, 129.490, 0.000,  9.065 False
317.740, 129.490, 0.000,  9.098 False
317.740, 129.490, 0.000,  9.131 False
317.740, 129.490, 0.000,  9.164 False
317.740, 129.490, 0.000,  9.197 False
317.740, 129.490, 0.000,  9.230 False
317.740, 129.490, 0.000,  9.263 False
317.740, 129.490, 0.000,  9.296 False
317.740, 129.490, 0.000,  9.329 False
317.740, 129.490, 0.000,  9.362 False
317.740, 129.490, 0.000,  9.395 False
317.740, 129.490, 0.000,  9.428 False
317.740, 129.490, 0.000,  9.461 False
317.740, 129.490, 0.000,  9.494 False
317.740, 129.490, 0.000,  9.527 False
317.740, 129.490, 0.000,  9.560 False
317.740, 129.490, 0.000,  9.593 False
317.740, 129.490, 0.000,  9.626 False
317.740, 129.490, 0.000,  9.659 False
317.740, 129.490, 0.000,  9.692 False
317.740, 129.490, 0.000,  9.725 False
317.740, 129.490, 0.000,  9.758 False
317.740, 129.490, 0.000,  9.791 False
317.740, 129.490, 0.000,  9.824 False
317.740, 129.490, 0.000,  9.857 False
317.740, 129.490, 0.000,  9.890 False
317.740, 129.490, 0.000,  9.923 False
317.740, 129.490, 0.000,  9.956 False
317.740, 129.490, 0.000,  9.989 False
317.740, 129.490, 0.000, 10.022 False
317.740, 129.490, 0.000, 10.055 False
317.740, 129.490, 0.000, 10.088 False
317.740, 129.490, 0.000, 10.121 False
317.740, 129.490, 0.000, 10.154 False
317.740, 129.490, 0.000, 10.187 False
317.740, 129.490, 0.000, 10.220 False
317.740, 129.490, 0.000, 10.253 False
317.740, 129.490, 0.000, 10.286 False
317.740, 129.490, 0.000, 10.319 False
317.740, 129.490, 0.000, 10.352 False
317.740, 129.490, 0.000, 10.385 False
317.740, 129.490, 0.000, 10.418 False
317.740, 129.490, 0.000, 10.451 False
317.740, 129.490, 0.000, 10.484 False
317.740, 129.490, 0.000, 10.517 False
317.740, 129.490, 0.000, 10.550 False
317.740, 129.490, 0.000, 10.583 False
317.740, 129.490, 0.000, 10.616 False
317.740, 129.490, 0.000, 10.649 False
317.740, 129.490, 0.000, 10.682 False
317.740, 129.490, 0.000, 10.715 False
317.740, 129.490, 0.000, 10.748 False
317.740, 129.490, 0.000, 10.781 False
317.740, 129.490, 0.000, 10.814 False
317.740, 129.490, 0.000, 10.847 False
317.740, 129.490, 0.000, 10.880 False
317.740, 129.490, 0.000, 10.913 False
317.740, 129.490, 0.000, 10.946 False
317.740, 129.490, 0.000, 10.979 False
317.740, 129.490, 0.000, 11.012 False
317.740, 129.490, 0.000, 11.045 False
317.740, 129.490, 0.000, 11.078 False
317.740, 129.490, 0.000, 11.111 False
317.740, 129.490, 0.000, 11.144 False
317.740, 129.490, 0.000, 11.177 False
317.740, 129.490, 0.000, 11.210 False
317.740, 129.490, 0.000, 11.243 False
317.740, 129.490, 0.000, 11.276 False
317.740, 129.490, 0.000, 11.309 False
317.740, 129.490, 0.000, 11.342 False
317.740, 129.490, 0.000, 11.375 False
317.740, 129.490, 0.000, 11.408 False
317.740, 129.490, 0.000, 11.441 False
317.740, 129.490, 0.000, 11.474 False
317.740, 129.490, 0.000, 11.507 False
317.740, 129.490, 0.000, 11.540 False
317.740, 129.490, 0.000, 11.573 False
317.740, 129.490, 0.000, 11.606 False
317.740, 129.490, 0.000, 11.639 False
317.740, 129.490, 0.000, 11.672 False
317.740, 129.490, 0.000, 11.705 False
317.740, 129.490, 0.000, 11.738 False
317.740, 129.490, 0.000, 11.771 False
317.740, 129.490, 0.000, 11.804 False
317.740, 129.490, 0.000, 11.837 False
317.740, 129.490, 0.000, 11.870 False
317.740, 129.490, 0.000, 11.903 False
317.740, 129.490, 0.000, 11.936 False
317.740, 129.490, 0.000, 11.969 False
317.740, 129.490, 0.000, 12.002 False
317.740, 129.490, 0.000, 12.035 False
317.740, 129.490, 0.000, 12.068 False
317.740, 129.490, 0.000, 12.101 False
317.740, 129.490, 0.000, 12.134 False
317.740, 129.490, 0.000, 12.167 False
317.740, 129.490, 0.000, 12.200 False
317.740, 129.490, 0.000, 12.233 False
317.740, 129.490, 0.000, 12.266 False
317.740, 129.490, 0.000, 12.299 False
317.740, 129.490, 0.000, 12.332 False
317.740, 129.490, 0.000, 12.365 False
317.740, 129.490, 0.000, 12.398 False
317.740, 129.490, 0.000, 12.431 False
317.740, 129.490, 0.000, 12.464 False
317.740, 129.490, 0.000, 12.497 False
317.740, 129.490, 0.000, 12.530 False
317.740, 129.490, 0.000, 12.563 False
317.740, 129.490, 0.000, 12.596 False
317.740, 129.490, 0.000, 12.629 False
317.740, 129.490, 0.000, 12.662 False
317.740, 129.490, 0.000, 12.695 False
317.740, 129.490, 0.000, 12.728 False
317.740, 129.490, 0.000, 12.761 False
317.740, 129.490, 0.000, 12.794 False
317.740, 129.490, 0.000, 12.827 False
317.740, 129.490, 0.000, 12.860 False
317.740, 129.490, 0.000, 12.893 False
317.740, 129.490, 0.000, 12.926 False
317.740, 129.490, 0.000, 12.959 False
317.740, 129.490, 0.000, 12.992 False
317.740, 129.490, 0.000, 13.025 False
317.740, 129.490, 0.000, 13.058 False
317.740, 129.490, 0.000, 13.091 False
317.740, 129.490, 0.000, 13.124 False
317.740, 129.490, 0.000, 13.157 False
317.740, 129.490, 0.000, 13.190 False
317.740, 129.490, 0.000, 13.223 False
317.740, 129.490, 0.000, 13.256 False
317.740, 129.490, 0.000, 13.289 False
317.740, 129.490, 0.000, 13.322 False
317.740, 129.490, 0.000, 13.355 False
317.740, 129.490, 0.000, 13.388 False
317.740, 129.490, 0.000, 13.421 False
317.740, 129.490, 0.000, 13.454 False
317.740, 129.490, 0.000, 13.487 False
317.740, 129.490, 0.000, 13.520 False
317.740, 129.490, 0.000, 13.553 False
317.740, 129.490, 0.000, 13.586 False
317.740, 129.490, 0.000, 13.619 False
317.740, 129.490, 0.000, 13.652 False
317.740, 129.490, 0.000, 13.685 False
317.740, 129.490, 0.000, 13.718 False
317.740, 129.490, 0.000, 13.751 False
317.740, 129.490, 0.000, 13.784 False
317.740, 129.490, 0.000, 13.817 False
317.740, 129.490, 0.000, 13.850 False
317.740, 129.490, 0.000, 13.883 False
317.740, 129.490, 0.000, 13.916 False
317.740, 129.490, 0.000, 13.949 False
317.740, 129.490, 0.000, 13.982 False
317.740, 129.490, 0.000, 14.015 False
317.740, 129.490, 0.000, 14.048 False
317.740, 129.490, 0.000, 14.081 False
317.740, 129.490, 0.000, 14.114 False
317.740, 129.490, 0.000, 14.147 False
317.740, 129.490, 0.000, 14.180 False
317.740, 129.490, 0.000, 14.213 False
317.740, 129.490, 0.000, 14.246 False
317.740, 129.490, 0.000, 14.279 False
317.740, 129.490, 0.000, 14.312 False
317.740, 129.490, 0.000, 14.345 False
317.740, 129.490, 0.000, 14.378 False
317.740, 129.490, 0.000, 14.411 False
317.740, 129.490, 0.000, 14.444 False
317.740, 129.490, 0.000, 14.477 False
317.740, 129.490, 0.000, 14.510 False
317.740, 129.490, 0.000, 14.543 False
317.740, 129.490, 0.000, 14.576 False
317.740, 129.490, 0.000, 14.609 False
317.740, 129.490, 0.000, 14.642 False
317.740, 129.490, 0.000, 14.675 False
317.740, 129.490, 0.000, 14.708 False
317.740, 129.490, 0.000, 14.741 False
317.740, 129.490, 0.000, 14.774 False
317.740, 129.490, 0.000, 14.807 False
317.740, 129.490, 0.000, 14.840 False
317.740, 129.490, 0.000, 14.873 False
317.740, 129.490, 0.000, 14.906 False
317.740, 129.490, 0.000, 14.939 False
317.740, 129.490, 0.000, 14.972 False
317.740, 129.490, 0.000, 15.005 False
317.740, 129.490, 0.000, 15.038 False
317.740, 129.490, 0.000, 15.071 False
317.740, 129.490, 0.000, 15.104 False
317.740, 129.490, 0.000, 15.137 False
317.740, 129.490, 0.000, 15.170 False
317.740, 129.490, 0.000, 15.203 False
317.740, 129.490, 0.000, 15.236 False
317.740, 129.490, 0.000, 15.269 False
317.740, 129.490, 0.000, 15.302 False
317.740, 129.490, 0.000, 15.335 False
317.740, 129.490, 0.000, 15.368 False
317.740, 129.490, 0.000, 15.401 False
317.740, 129.490, 0.000, 15.434 False
317.740, 129.490, 0.000, 15.467 False
317.740, 129.490, 0.000, 15.500 False
317.740, 129.490, 0.000, 15.533 False
317.740, 129.490, 0.000, 15.566 False
317.740, 129.490, 0.000, 15.599 False
317.740, 129.490, 0.000, 15.632 False
317.740, 129.490, 0.000, 15.665 False
317.740, 129.490, 0.000, 15.698 False
317.740, 129.490, 0.000, 15.731 False
317.740, 129.490, 0.000, 15.764 False
317.740, 129.490, 0.000, 15.797 False
317.740, 129.490, 0.000, 15.830 False
317.740, 129.490, 0.000, 15.863 False
317.740, 129.490, 0.000, 15.896 False
317.740, 129.490, 0.000, 15.929 False
317.740, 129.490, 0.000, 15.962 False
317.740, 129.490, 0.000, 15.995 False
317.740, 129.490, 0.000, 16.028 False
317.740, 129.490, 0.000, 16.061 False
317.740, 129.490, 0.000, 16.094 False
317.740, 129.490, 0.000, 16.127 False
317.740, 129.490, 0.000, 16.160 False
317.740, 129.490, 0.000, 16.193 False
317.740, 129.490, 0.000, 16.226 False
317.740, 129.490, 0.000, 16.259 False
317.740, 129.490, 0.000, 16.292 False
317.740, 129.490, 0.000, 16.325 False
317.740, 129.490, 0.000, 16.358 False
317.740, 129.490, 0.000, 16.391 False
317.740, 129.490, 0.000, 16.424 False
317.740, 129.490, 0.000, 16.457 False
317.740, 129.490, 0.000, 16.490 False
317.740, 129.490, 0.000, 16.523 False
317.740, 129.490, 0.000, 16.556 False
317.740, 129.490, 0.000, 16.589 False
317.740, 129.490, 0.000, 16.622 False
317.740, 129.490, 0.000, 16.655 False
317.740, 129.490, 0.000, 16.688 False
317.740, 129.490, 0.000, 16.721 False
317.740, 129.490, 0.000, 16.754 False
317.740, 129.490, 0.000, 16.787 False
317.740, 129.490, 0.000, 16.820 False
317.740, 129.490, 0.000, 16.853 False
317.740, 129.490, 0.000, 16.886 False
317.740, 129.490, 0.000, 16.919 False
317.740, 129.490, 0.000, 16.952 False
317.740, 129.490, 0.000, 16.985 False
317.740, 129.490, 0.000, 17.018 False
317.740, 129.490, 0.000, 17.051 False
317.740, 129.490, 0.000, 17.084 False
317.740, 129.490, 0.000, 17.117 False
317.740, 129.490, 0.000, 17.150 False
317.740, 129.490, 0.000, 17.183 False
317.740, 129.490, 0.000, 17.216 False
317.740, 129.490, 0.000, 17.249 False
317.740, 129.490, 0.000, 17.282 False
317.740, 129.490, 0.000, 17.315 False
317.740, 129.490, 0.000, 17.348 False
317.740, 129.490, 0.000, 17.381 False
317.740, 129.490, 0.000, 17.414 False
317.740, 129.490, 0.000, 17.447 False
317.740, 129.490, 0.000, 17.480 False
317.740, 129.490, 0.000, 17.513 False
317.740, 129.490, 0.000, 17.546 False
317.740, 129.490, 0.000, 17.579 False
317.740, 129.490, 0.000, 17.612 False
317.740, 129.490, 0.000, 17.645 False
317.740, 129.490, 0.000, 17.678 False
317.740, 129.490, 0.000, 17.711 False
317.740, 129.490, 0.000, 17.744 False
317.740, 129.490, 0.000, 17.777 False
317.740, 129.490, 0.000, 17.810 False
317.740, 129.490, 0.000, 17.843 False
317.740, 129.490, 0.000, 17.876 False
317.740, 129.490, 0.000, 17.909 False
317.740, 129.490, 0.000, 17.942 False
317.740, 129.490, 0.000, 17.975 False
317.740, 129.490, 0.000, 18.008 False
317.740, 129.490, 0.000, 18.041 False
317.740, 129.490, 0.000, 18.074 False
317.740, 129.490, 0.000, 18.107 False
317.740, 129.490, 0.000, 18.140 False
317.740, 129.490, 0.000, 18.173 False
317.740, 129.490, 0.000, 18.206 False
317.740, 129.490, 0.000, 18.239 False
317.740, 129.490, 0.000, 18.272 False
317.740, 129.490, 0.000, 18.305 False
317.740, 129.490, 0.000, 18.338 False
317.740, 129.490, 0.000, 18.371 False
317.740, 129.490, 0.000, 18.404 False
317.740, 129.490, 0.000, 18.437 False
317.740, 129.490, 0.000, 18.470 False
317.740, 129.490, 0.000, 18.503 False
317.740, 129.490, 0.000, 18.536 False
317.740, 129.490, 0.000, 18.569 False
317.740, 129.490, 0.000, 18.602 False
317.740, 129.490, 0.000, 18.635 False
317.740, 129.490, 0.000, 18.668 False
317.740, 129.490, 0.000, 18.701 False
317.740, 129.490, 0.000, 18.734 False
317.740, 129.490, 0.000, 18.767 False
317.740, 129.490, 0.000, 18.800 False
317.740, 129.490, 0.000, 18.833 False
317.740, 129.490, 0.000, 18.866 False
317.740, 129.490, 0.000, 18.899 False
317.740, 129.490, 0.000, 18.932 False
317.740, 129.490, 0.000, 18.965 False
317.740, 129.490, 0.000, 18.998 False
317.740, 129.490, 0.000, 19.031 False
317.740, 129.490, 0.000, 19.064 False
317.740, 129.490, 0.000, 19.097 False
317.740, 129.490, 0.000, 19.130 False
317.740, 129.490, 0.000, 19.163 False
317.740, 129.490, 0.000, 19.196 False
317.740, 129.490, 0.000, 19.229 False
317.740, 129.490, 0.000, 19.262 False
317.740, 129.490, 0.000, 19.295 False
317.740, 129.490, 0.000, 19.328 False
317.740, 129.490, 0.000, 19.361 False
317.740, 129.490, 0.000, 19.394 False
317.740, 129.490, 0.000, 19.427 False
317.740, 129.490, 0.000, 19.460 False
317.740, 129.490, 0.000, 19.493 False
317.740, 129.490, 0.000, 19.526 False
317.740, 129.490, 0.000, 19.559 False
317.740, 129.490, 0.000, 19.592 False
317.740, 129.490, 0.000, 19.625 False
317.740, 129.490, 0.000, 19.658 False
317.740, 129.490, 0.000, 19.691 False
317.740, 129.490, 0.000, 19.724 False
317.740, 129.490, 0.000, 19.757 False
317.740, 129.490, 0.000, 19.790 False
317.740, 129.490, 0.000, 19.823 False
317.740, 129.490, 0.000, 19.856 False
317.740, 129.490, 0.000, 19.889 False
317.740, 129.490, 0.000, 19.922 False
317.740, 129.490, 0.000, 19.955 False
317.740, 129.490, 0.000, 19.988 False
317.740, 129.490, 0.000, 20.021 False
317.740, 129.490, 0.000, 20.054 False
317.740, 129.490, 0.000, 20.087 False
317.740, 129.490, 0.000, 20.120 False
317.740, 129.490, 0.000, 20.153 False
317.740, 129.490, 0.000, 20.186 False
317.740, 129.490, 0.000, 20.219 False
317.740, 129.490, 0.000, 20.252 False
317.740, 129.490, 0.000, 20.285 False
317.740, 129.490, 0.000, 20.318 False
317.740, 129.490, 0.000, 20.351 False
317.740, 129.490, 0.000, 20.384 False
317.740, 129.490, 0.000, 20.417 False
317.740, 129.490, 0.000, 20.450 False
317.740, 129.490, 0.000, 20.483 False
317.740, 129.490, 0.000, 20.516 False
317.740, 129.490, 0.000, 20.549 False
317.740, 129.490, 0.000, 20.582 False
317.740, 129.490, 0.000, 20.615 False
317.740, 129.490, 0.000, 20.648 False
317.740, 129.490, 0.000, 20.681 False
317.740, 129.490, 0.000, 20.714 False
317.740, 129.490, 0.000, 20.747 False
317.740, 129.490, 0.000, 20.780 False
317.740, 129.490, 0.000, 20.813 False
317.740, 129.490, 0.000, 20.846 False
317.740, 129.490, 0.000, 20.879 False
317.740, 129.490, 0.000, 20.912 False
317.740, 129.490, 0.000, 20.945 False
317.740, 129.490, 0.000, 20.978 False
317.740, 129.490, 0.000, 21.011 False
317.740, 129.490, 0.000, 21.044 False
317.740, 129.490, 0.000, 21.077 False
317.740, 129.490, 0.000, 21.110 False
317.740, 129.490, 0.000, 21.143 False
317.740, 129.490, 0.000, 21.176 False
317.740, 129.490, 0.000, 21.209 False
317.740, 129.490, 0.000, 21.242 False
317.740, 129.490, 0.000, 21.275 False
317.740, 129.490, 0.000, 21.308 False
317.740, 129.490, 0.000, 21.341 False
317.740, 129.490, 0.000, 21.374 False
317.740, 129.490, 0.000, 21.407 False
317.740, 129.490, 0.000, 21.440 False
317.740, 129.490, 0.000, 21.473 False
317.740, 129.490, 0.000, 21.506 False
317.740, 129.490, 0.000, 21.539 False
317.740, 129.490, 0.000, 21.572 False
317.740, 129.490, 0.000, 21.605 False
317.740, 129.490, 0.000, 21.638 False
317.740, 129.490, 0.000, 21.671 False
317.740, 129.490, 0.000, 21.704 False
317.740, 129.490, 0.000, 21.737 False
317.740, 129.490, 0.000, 21.770 False
317.740, 129.490, 0.000, 21.803 False
317.740, 129.490, 0.000, 21.836 False
317.740, 129.490, 0.000, 21.869 False
317.740, 129.490, 0.000, 21.902 False
317.740, 129.490, 0.000, 21.935 False
